Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S89618123,Clapper Rail,Rallus crepitans,5134,2,US-NJ,Cape May,L1298509,Cape Island--Spicers Creek Boat Access,38.9531953,-74.9086542,2021-06-04,02:11 PM,eBird - Traveling Count,177,1,2.414,,3
S89717635,Clapper Rail,Rallus crepitans,5134,3,US-NJ,Cape May,L317585,Ocean Drive--Bree-Zee-Lee Marsh,38.9557497,-74.8866423,2021-06-06,07:15 AM,eBird - Traveling Count,207,1,5.214,,3,,,,348948351
S89738330,Clapper Rail,Rallus crepitans,5134,1,US-NJ,Cape May,L274556,Stone Harbor Blvd--The Wetlands Institute,39.0608166,-74.7726134,2021-06-06,01:51 PM,eBird - Traveling Count,94,1,.531,,3,,,,348947981
S87014177,Sora,Porzana carolina,5313,2,US-IN,Hamilton,L11410996,East Cherry Street Pond near Terry Lee Crossing,40.042211,-85.991786,2021-05-03,10:25 AM,eBird - Traveling Count,115,1,.612,,3,,,,335431151
S93328750,Sora,Porzana carolina,5313,1,US-IN,Newton,L306623,LaSalle Fish & Wildlife Area,41.1579783,-87.4875641,2021-08-16,01:48 PM,eBird - Traveling Count,57,1,1.191,,3
S99530787,Eurasian Coot,Fulica atra,5346,2,DE-BY,,L1673507,"Englischer Garten--Südteil, München",48.1542225,11.5930223,2014-06-20,,eBird - Casual Observation,,0,,,,,,,399461011
S98699889,American Coot,Fulica americana,5359,2,US-IL,Cook,L812840,Burnham  Park--31st St. Beach,41.8383626,-87.6058388,2021-12-10,09:13 AM,eBird - Traveling Count,67,1,1.207,,1
S87290049,American Coot,Fulica americana,5359,2,US-IL,Cook,L11012720,Busse Woods--South Pool,42.0240252,-88.0187591,2021-05-06,04:34 PM,eBird - Traveling Count,156,1,2.398,,1
S79264480,American Coot,Fulica americana,5359,2,US-IL,Cook,L1057281,Chicago River--Diversey Turning Basin,41.931337,-87.6815844,2021-01-15,06:57 AM,eBird - Traveling Count,53,0,.644,,1
S79318194,American Coot,Fulica americana,5359,X,US-IL,Cook,L1057281,Chicago River--Diversey Turning Basin,41.931337,-87.6815844,2021-01-16,07:07 AM,eBird - Traveling Count,60,0,.805,,1
S79854541,American Coot,Fulica americana,5359,1,US-IL,Cook,L1057281,Chicago River--Diversey Turning Basin,41.931337,-87.6815844,2021-01-24,04:17 PM,eBird - Traveling Count,54,1,.805,,1
S81013611,American Coot,Fulica americana,5359,1,US-IL,Cook,L1057281,Chicago River--Diversey Turning Basin,41.931337,-87.6815844,2021-02-12,04:32 PM,eBird - Traveling Count,22,1,.402,,1
S81963007,American Coot,Fulica americana,5359,2,US-IL,Cook,L1057281,Chicago River--Diversey Turning Basin,41.931337,-87.6815844,2021-02-19,03:44 PM,eBird - Traveling Count,36,1,.354,,1
S83047079,American Coot,Fulica americana,5359,25,US-IL,Cook,L1057281,Chicago River--Diversey Turning Basin,41.931337,-87.6815844,2021-03-08,06:02 PM,eBird - Traveling Count,7,1,.402,,1
S85764475,American Coot,Fulica americana,5359,3,US-IL,Cook,L1057281,Chicago River--Diversey Turning Basin,41.931337,-87.6815844,2021-04-17,05:50 PM,eBird - Traveling Count,22,1,.402,,1
S95561876,American Coot,Fulica americana,5359,4,US-IL,Cook,L1057281,Chicago River--Diversey Turning Basin,41.931337,-87.6815844,2021-10-03,05:40 PM,eBird - Traveling Count,15,1,.515,,1
S81955569,American Coot,Fulica americana,5359,1,US-IL,Cook,L1138020,Chicago River--North Ave. Turning Basin,41.910198,-87.6579809,2021-02-19,02:46 PM,eBird - Traveling Count,30,1,.322,,1
S79820103,American Coot,Fulica americana,5359,1,US-IL,Cook,L2057479,"Montrose Harbor, Chicago",41.9614367,-87.6386046,2021-01-24,07:04 AM,eBird - Traveling Count,188,1,3.782,,1
S83241720,American Coot,Fulica americana,5359,1,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-03-12,07:27 AM,eBird - Traveling Count,112,1,4.796,,1,,,,315934071
S85644295,American Coot,Fulica americana,5359,2,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-04-16,06:59 AM,eBird - Traveling Count,98,1,.805,,1
S86166913,American Coot,Fulica americana,5359,2,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-04-23,09:53 AM,eBird - Traveling Count,141,1,2.655,,1
S86718831,American Coot,Fulica americana,5359,1,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-04-30,06:04 AM,eBird - Traveling Count,232,1,3.75,,1
S85345804,American Coot,Fulica americana,5359,2,US-IL,Cook,L152696,Orland Grassland,41.5758,-87.8605,2021-04-11,07:18 AM,eBird - Traveling Count,242,1,8.61,,11,,,"46°F warming to 52°F, mostly cloudy. Began at 167th Street trail head followed by gravel trail beggining on the west side of the preserve. COS field trip lead by Mike McNamee and Isoo O’Brien."
S85063815,American Coot,Fulica americana,5359,1,US-IL,DuPage,L1808867,Wood Dale Reservoir,41.9726752,-87.9885417,2021-04-07,04:13 PM,eBird - Traveling Count,174,1,2.414,,1
S97875302,American Coot,Fulica americana,5359,X,US-IN,Greene,L319816,Goose Pond FWA (Please consider using a more specific location.),38.9873,-87.1865,2021-11-20,12:32 PM,eBird - Traveling Count,360,1,32.187,,15,,,Amos Butler Audubon Society Goose Pond birding trip.
S84676748,American Coot,Fulica americana,5359,134,US-IL,Lake,L2411159,"Paulus Park, Lake Zurich",42.1948038,-88.1079294,2021-04-03,10:43 AM,eBird - Traveling Count,33,1,1.127,,1
S83886923,American Coot,Fulica americana,5359,15,US-IN,Marion,L157179,Eagle Creek Park,39.8751,-86.3037,2021-03-22,09:40 AM,eBird - Traveling Count,130,1,3.621,,3
S98145283,American Coot,Fulica americana,5359,50,US-IN,Marion,L157179,Eagle Creek Park,39.8751,-86.3037,2021-11-27,12:09 PM,eBird - Traveling Count,110,1,3.026,,3
S86823263,American Coot,Fulica americana,5359,29,US-IN,Marion,L2958761,Eagle Creek Park--North Loop,39.8792922,-86.2996754,2021-05-01,11:29 AM,eBird - Traveling Count,180,1,2.977,,3
S83891745,American Coot,Fulica americana,5359,1,US-IN,Marion,L1763593,Eagle Creek Park--Ornithology Center (this location only),39.873855,-86.2968183,2021-03-22,09:13 AM,eBird - Traveling Count,27,1,.064,,2
S97899985,American Coot,Fulica americana,5359,45,US-IN,Marion,L2335232,Fall Creek Trail at Geist Dam,39.9103677,-85.989089,2021-11-21,03:57 PM,eBird - Traveling Count,75,1,.563,,3
S85158460,Sandhill Crane,Antigone canadensis,5561,1,US-IL,Cook,L152623,Crabtree Nature Center,42.114,-88.161,2021-04-09,08:18 AM,eBird - Traveling Count,155,1,2.897,,15,,,With Justin's guided bird walk
S85166002,Sandhill Crane,Antigone canadensis,5561,2,US-IL,Cook,L152623,Crabtree Nature Center,42.114,-88.161,2021-04-09,10:53 AM,eBird - Traveling Count,100,1,4.12,,1
S82821653,Sandhill Crane,Antigone canadensis,5561,510,US-IL,DuPage,L1903768,Blackwell Forest Preserve--Cenacle Trail area,41.8281695,-88.1838941,2021-03-05,11:48 AM,eBird - Traveling Count,281,1,5.633,,1,,,,313952621 313952651 313957321
S97875302,Sandhill Crane,Antigone canadensis,5561,100,US-IN,Greene,L319816,Goose Pond FWA (Please consider using a more specific location.),38.9873,-87.1865,2021-11-20,12:32 PM,eBird - Traveling Count,360,1,32.187,,15,,,Amos Butler Audubon Society Goose Pond birding trip.
S94609519,Sandhill Crane,Antigone canadensis,5561,3,US-IL,Lake,L152616,Chain-o-Lakes State Park,42.4623,-88.1886,2021-09-13,06:42 AM,eBird - Traveling Count,302,1,9.093,,1
S83090138,Sandhill Crane,Antigone canadensis,5561,1500,US-IN,Porter,L152744,Indiana Dunes NP--Cowles Bog,41.6407,-87.0921,2021-03-09,09:36 AM,eBird - Traveling Count,276,1,9.093,,1,,Estimate. Flying overhead in groups of 20 to 50 pretty much all day
S83105662,Sandhill Crane,Antigone canadensis,5561,200,US-IN,Porter,L1794311,Indiana Dunes NP--Great Marsh Trail,41.6784868,-86.9855417,2021-03-09,05:08 PM,eBird - Traveling Count,33,1,.193,,1
S99641007,Sandhill Crane,Antigone canadensis,5561,3,US-IN,Pulaski,L1004877,Jasper-Pulaski FWA--Sandhill Crane Viewing Area,41.140415,-86.923458,2021-12-29,12:00 PM,eBird - Traveling Count,48,1,.402,,1
S99643783,Sandhill Crane,Antigone canadensis,5561,2,US-IN,Pulaski,L17239841,Parking Area 12,41.1438824,-86.9136835,2021-12-29,01:17 PM,eBird - Traveling Count,14,1,.515,,1
S97875302,Whooping Crane,Grus americana,5580,3,US-IN,Greene,L319816,Goose Pond FWA (Please consider using a more specific location.),38.9873,-87.1865,2021-11-20,12:32 PM,eBird - Traveling Count,360,1,32.187,,15,,,Amos Butler Audubon Society Goose Pond birding trip.
S93318654,Black-necked Stilt,Himantopus mexicanus,5626,2,US-IN,Newton,L12186599,Natural Prairie Dairy Farm Ponds (View From Road),41.058103,-87.480785,2021-08-16,10:30 AM,eBird - Stationary Count,27,1,,,3,,,,361795971 361795981 361795991 361796001 361796011 361796021
S86718831,American Avocet,Recurvirostra americana,5636,4,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-04-30,06:04 AM,eBird - Traveling Count,232,1,3.75,,1,,"Seen from the pier, resting on the shore. Buffy orange heads, white body with black and white patterned wings. Long thin, upturned bills. Seen with a few other birders.",,332029921
S99484627,Variable Oystercatcher,Haematopus unicolor,5648,1,NZ-,,L3688801,New Zealand,-41.6676077,171.5998174,2012-07-31,,eBird - Casual Observation,,0,,,,,,,399189201
S89641380,American Oystercatcher,Haematopus palliatus,5653,2,US-NJ,Cape May,L109136,Cape Island--South Cape May Meadows (SCMM),38.9359287,-74.9434519,2021-06-05,06:36 AM,eBird - Traveling Count,90,1,1.819,,2
S89688991,American Oystercatcher,Haematopus palliatus,5653,6,US-NJ,Cape May,L109136,Cape Island--South Cape May Meadows (SCMM),38.9359287,-74.9434519,2021-06-05,06:10 PM,eBird - Traveling Count,121,1,2.14,,3,,,,348949261
S89618123,American Oystercatcher,Haematopus palliatus,5653,2,US-NJ,Cape May,L1298509,Cape Island--Spicers Creek Boat Access,38.9531953,-74.9086542,2021-06-04,02:11 PM,eBird - Traveling Count,177,1,2.414,,3,,,,348951111
S89790921,American Oystercatcher,Haematopus palliatus,5653,7,US-NJ,Cape May,L197073,Stone Harbor Point,39.0317999,-74.7723111,2021-06-06,03:49 PM,eBird - Traveling Count,57,1,1.481,,2
S91465789,Black Oystercatcher,Haematopus bachmani,5660,10,US-CA,Del Norte,L1307661,Wilson Creek mouth,41.6033053,-124.1005433,2021-07-07,07:31 PM,eBird - Casual Observation,,0,,,3,,,,355037601 355037611
S89209583,Black-bellied Plover,Pluvialis squatarola,5664,1,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-05-29,10:02 AM,eBird - Traveling Count,150,1,3.042,,1,,,,343485761 343485771 343485781 343485821
S89688991,Semipalmated Plover,Charadrius semipalmatus,5770,1,US-NJ,Cape May,L109136,Cape Island--South Cape May Meadows (SCMM),38.9359287,-74.9434519,2021-06-05,06:10 PM,eBird - Traveling Count,121,1,2.14,,3
S89790921,Semipalmated Plover,Charadrius semipalmatus,5770,6,US-NJ,Cape May,L197073,Stone Harbor Point,39.0317999,-74.7723111,2021-06-06,03:49 PM,eBird - Traveling Count,57,1,1.481,,2
S88370195,Semipalmated Plover,Charadrius semipalmatus,5770,1,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-05-17,05:28 AM,eBird - Traveling Count,200,1,2.832,,1
S89209583,Semipalmated Plover,Charadrius semipalmatus,5770,1,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-05-29,10:02 AM,eBird - Traveling Count,150,1,3.042,,1
S86605001,Semipalmated Plover,Charadrius semipalmatus,5770,2,US-IL,DuPage,L1808867,Wood Dale Reservoir,41.9726752,-87.9885417,2021-04-28,04:08 PM,eBird - Traveling Count,107,1,2.494,,1,,,,332933931 332933941 332933951
S86683727,Semipalmated Plover,Charadrius semipalmatus,5770,2,US-IL,DuPage,L1808867,Wood Dale Reservoir,41.9726752,-87.9885417,2021-04-29,04:17 PM,eBird - Traveling Count,152,1,1.127,,1,,,,332936571
S88022310,Semipalmated Plover,Charadrius semipalmatus,5770,1,US-IL,DuPage,L1808867,Wood Dale Reservoir,41.9726752,-87.9885417,2021-05-13,04:08 PM,eBird - Traveling Count,108,1,1.207,,1
S88561951,Semipalmated Plover,Charadrius semipalmatus,5770,16,US-IL,DuPage,L1808867,Wood Dale Reservoir,41.9726752,-87.9885417,2021-05-19,04:28 PM,eBird - Traveling Count,153,1,3.412,,1,,,,341551581
S87014177,Semipalmated Plover,Charadrius semipalmatus,5770,1,US-IN,Hamilton,L11410996,East Cherry Street Pond near Terry Lee Crossing,40.042211,-85.991786,2021-05-03,10:25 AM,eBird - Traveling Count,115,1,.612,,3
S86533573,Piping Plover,Charadrius melodus,5773,1,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-04-27,06:42 PM,eBird - Traveling Count,47,1,1.191,,1,,,,332933421
S86718831,Piping Plover,Charadrius melodus,5773,2,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-04-30,06:04 AM,eBird - Traveling Count,232,1,3.75,,1,,Monty and Rose,,332937931
S87732030,Piping Plover,Charadrius melodus,5773,2,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-05-10,07:30 AM,eBird - Traveling Count,167,1,3.364,,1,,,,336551411 336551431 336551441
S88176451,Piping Plover,Charadrius melodus,5773,1,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-05-15,08:19 AM,eBird - Traveling Count,164,1,3.364,,1
S88370195,Piping Plover,Charadrius melodus,5773,2,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-05-17,05:28 AM,eBird - Traveling Count,200,1,2.832,,1
S88894013,Piping Plover,Charadrius melodus,5773,1,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-05-24,05:28 AM,eBird - Traveling Count,256,1,3.83,,1
S89209583,Piping Plover,Charadrius melodus,5773,2,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-05-29,10:02 AM,eBird - Traveling Count,150,1,3.042,,1
S89641380,Killdeer,Charadrius vociferus,5793,4,US-NJ,Cape May,L109136,Cape Island--South Cape May Meadows (SCMM),38.9359287,-74.9434519,2021-06-05,06:36 AM,eBird - Traveling Count,90,1,1.819,,2
S89688991,Killdeer,Charadrius vociferus,5793,8,US-NJ,Cape May,L109136,Cape Island--South Cape May Meadows (SCMM),38.9359287,-74.9434519,2021-06-05,06:10 PM,eBird - Traveling Count,121,1,2.14,,3
S86454644,Killdeer,Charadrius vociferus,5793,1,US-IL,Cook,L311824,Busse Woods (Ned Brown Forest Preserve),42.0309342,-88.0101013,2021-04-26,05:04 PM,eBird - Traveling Count,114,1,4.152,,1,,,"About 75 and sunny, but very strong gusts of wind. Parked at Grove 2."
S86457436,Killdeer,Charadrius vociferus,5793,1,US-IL,Cook,L311824,Busse Woods (Ned Brown Forest Preserve),42.0309342,-88.0101013,2021-04-26,07:02 PM,eBird - Traveling Count,38,1,1.127,,1
S85158460,Killdeer,Charadrius vociferus,5793,1,US-IL,Cook,L152623,Crabtree Nature Center,42.114,-88.161,2021-04-09,08:18 AM,eBird - Traveling Count,155,1,2.897,,15,,,With Justin's guided bird walk
S85166002,Killdeer,Charadrius vociferus,5793,1,US-IL,Cook,L152623,Crabtree Nature Center,42.114,-88.161,2021-04-09,10:53 AM,eBird - Traveling Count,100,1,4.12,,1
S83241720,Killdeer,Charadrius vociferus,5793,2,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-03-12,07:27 AM,eBird - Traveling Count,112,1,4.796,,1
S86166913,Killdeer,Charadrius vociferus,5793,3,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-04-23,09:53 AM,eBird - Traveling Count,141,1,2.655,,1,,,,330147411
S86316239,Killdeer,Charadrius vociferus,5793,1,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-04-25,06:10 AM,eBird - Traveling Count,113,1,1.979,,1
S86533573,Killdeer,Charadrius vociferus,5793,2,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-04-27,06:42 PM,eBird - Traveling Count,47,1,1.191,,1
S86718831,Killdeer,Charadrius vociferus,5793,1,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-04-30,06:04 AM,eBird - Traveling Count,232,1,3.75,,1
S87732030,Killdeer,Charadrius vociferus,5793,2,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-05-10,07:30 AM,eBird - Traveling Count,167,1,3.364,,1
S88176451,Killdeer,Charadrius vociferus,5793,2,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-05-15,08:19 AM,eBird - Traveling Count,164,1,3.364,,1
S88370195,Killdeer,Charadrius vociferus,5793,5,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-05-17,05:28 AM,eBird - Traveling Count,200,1,2.832,,1
S88894013,Killdeer,Charadrius vociferus,5793,1,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-05-24,05:28 AM,eBird - Traveling Count,256,1,3.83,,1
S89209583,Killdeer,Charadrius vociferus,5793,3,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-05-29,10:02 AM,eBird - Traveling Count,150,1,3.042,,1
S93933539,Killdeer,Charadrius vociferus,5793,2,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-08-30,06:19 AM,eBird - Traveling Count,92,1,1.513,,1
S85345804,Killdeer,Charadrius vociferus,5793,1,US-IL,Cook,L152696,Orland Grassland,41.5758,-87.8605,2021-04-11,07:18 AM,eBird - Traveling Count,242,1,8.61,,11,,,"46°F warming to 52°F, mostly cloudy. Began at 167th Street trail head followed by gravel trail beggining on the west side of the preserve. COS field trip lead by Mike McNamee and Isoo O’Brien."
S90429266,Killdeer,Charadrius vociferus,5793,1,US-IL,Cook,L152696,Orland Grassland,41.5758,-87.8605,2021-06-19,08:49 AM,eBird - Traveling Count,115,1,3.492,,1
S91465759,Killdeer,Charadrius vociferus,5793,1,US-CA,Del Norte,L488163,Lake Earl Wildlife Area--Cadra Pt.,41.8084607,-124.206233,2021-07-08,03:57 PM,eBird - Traveling Count,85,1,4.796,,3
S85554988,Killdeer,Charadrius vociferus,5793,1,US-IL,DuPage,L2306429,Bensenville Ditch,41.9430427,-87.9301588,2021-04-14,04:14 PM,eBird - Traveling Count,73,1,2.221,,1
S85989770,Killdeer,Charadrius vociferus,5793,1,US-IL,DuPage,L2306429,Bensenville Ditch,41.9430427,-87.9301588,2021-04-20,04:20 PM,eBird - Traveling Count,35,1,1.625,,1
S82825770,Killdeer,Charadrius vociferus,5793,1,US-IL,DuPage,L2717205,Centennial Trail--West of Route 83 (DuPage Co.),41.6877722,-87.9814202,2021-03-05,05:08 PM,eBird - Traveling Count,37,1,.966,,1
S85625137,Killdeer,Charadrius vociferus,5793,2,US-IL,DuPage,L152717,Songbird Slough Forest Preserve,41.9578,-88.0105,2021-04-15,04:30 PM,eBird - Traveling Count,199,1,5.069,,1
S87134353,Killdeer,Charadrius vociferus,5793,1,US-IL,DuPage,L749660,St. James Farm Forest Preserve,41.8375952,-88.1614208,2021-05-04,05:44 PM,eBird - Traveling Count,106,1,4.152,,1
S84036771,Killdeer,Charadrius vociferus,5793,1,US-IL,DuPage,L1808867,Wood Dale Reservoir,41.9726752,-87.9885417,2021-03-24,06:03 PM,eBird - Traveling Count,27,1,1.432,,1
S85063815,Killdeer,Charadrius vociferus,5793,9,US-IL,DuPage,L1808867,Wood Dale Reservoir,41.9726752,-87.9885417,2021-04-07,04:13 PM,eBird - Traveling Count,174,1,2.414,,1
S85930108,Killdeer,Charadrius vociferus,5793,5,US-IL,DuPage,L1808867,Wood Dale Reservoir,41.9726752,-87.9885417,2021-04-19,04:09 PM,eBird - Traveling Count,146,1,3.541,,1
S86124751,Killdeer,Charadrius vociferus,5793,4,US-IL,DuPage,L1808867,Wood Dale Reservoir,41.9726752,-87.9885417,2021-04-22,05:52 PM,eBird - Traveling Count,117,1,3.396,,1
S86605001,Killdeer,Charadrius vociferus,5793,7,US-IL,DuPage,L1808867,Wood Dale Reservoir,41.9726752,-87.9885417,2021-04-28,04:08 PM,eBird - Traveling Count,107,1,2.494,,1
S86683727,Killdeer,Charadrius vociferus,5793,5,US-IL,DuPage,L1808867,Wood Dale Reservoir,41.9726752,-87.9885417,2021-04-29,04:17 PM,eBird - Traveling Count,152,1,1.127,,1
S88022310,Killdeer,Charadrius vociferus,5793,5,US-IL,DuPage,L1808867,Wood Dale Reservoir,41.9726752,-87.9885417,2021-05-13,04:08 PM,eBird - Traveling Count,108,1,1.207,,1
S88561951,Killdeer,Charadrius vociferus,5793,10,US-IL,DuPage,L1808867,Wood Dale Reservoir,41.9726752,-87.9885417,2021-05-19,04:28 PM,eBird - Traveling Count,153,1,3.412,,1,,,,341551641
S93463316,Killdeer,Charadrius vociferus,5793,X,US-IL,DuPage,L1808867,Wood Dale Reservoir,41.9726752,-87.9885417,2021-08-19,04:20 PM,eBird - Traveling Count,44,1,.724,,1
S93698933,Killdeer,Charadrius vociferus,5793,51,US-IL,DuPage,L1808867,Wood Dale Reservoir,41.9726752,-87.9885417,2021-08-20,04:15 PM,eBird - Traveling Count,159,1,2.72,,1
S94750769,Killdeer,Charadrius vociferus,5793,35,US-IL,DuPage,L1808867,Wood Dale Reservoir,41.9726752,-87.9885417,2021-09-16,04:24 PM,eBird - Traveling Count,78,1,2.028,,1
S97875302,Killdeer,Charadrius vociferus,5793,10,US-IN,Greene,L319816,Goose Pond FWA (Please consider using a more specific location.),38.9873,-87.1865,2021-11-20,12:32 PM,eBird - Traveling Count,360,1,32.187,,15,,,Amos Butler Audubon Society Goose Pond birding trip.
S87014177,Killdeer,Charadrius vociferus,5793,1,US-IN,Hamilton,L11410996,East Cherry Street Pond near Terry Lee Crossing,40.042211,-85.991786,2021-05-03,10:25 AM,eBird - Traveling Count,115,1,.612,,3
S82508985,Killdeer,Charadrius vociferus,5793,5,US-IN,Hamilton,L7199316,Saxony Lake and Fields,39.9839735,-85.9303925,2021-02-28,11:42 AM,eBird - Traveling Count,45,1,.805,,1,,,,313067441
S94609519,Killdeer,Charadrius vociferus,5793,2,US-IL,Lake,L152616,Chain-o-Lakes State Park,42.4623,-88.1886,2021-09-13,06:42 AM,eBird - Traveling Count,302,1,9.093,,1
S93268571,Killdeer,Charadrius vociferus,5793,11,US-IL,Lake,L126403,Rollins Savanna Forest Preserve--North/Drury Lane,42.3749,-88.0324,2021-08-15,07:31 AM,eBird - Traveling Count,163,1,7.242,,1
S87035629,Killdeer,Charadrius vociferus,5793,1,US-IN,Lake,L14281607,stakeout Barnacle Goose,41.4975937,-87.4774701,2021-05-03,03:13 PM,eBird - Stationary Count,12,1,,,1
S83886923,Killdeer,Charadrius vociferus,5793,17,US-IN,Marion,L157179,Eagle Creek Park,39.8751,-86.3037,2021-03-22,09:40 AM,eBird - Traveling Count,130,1,3.621,,3
S98145283,Killdeer,Charadrius vociferus,5793,6,US-IN,Marion,L157179,Eagle Creek Park,39.8751,-86.3037,2021-11-27,12:09 PM,eBird - Traveling Count,110,1,3.026,,3
S93328750,Killdeer,Charadrius vociferus,5793,1,US-IN,Newton,L306623,LaSalle Fish & Wildlife Area,41.1579783,-87.4875641,2021-08-16,01:48 PM,eBird - Traveling Count,57,1,1.191,,3
S93318654,Killdeer,Charadrius vociferus,5793,5,US-IN,Newton,L12186599,Natural Prairie Dairy Farm Ponds (View From Road),41.058103,-87.480785,2021-08-16,10:30 AM,eBird - Stationary Count,27,1,,,3
S83090138,Killdeer,Charadrius vociferus,5793,5,US-IN,Porter,L152744,Indiana Dunes NP--Cowles Bog,41.6407,-87.0921,2021-03-09,09:36 AM,eBird - Traveling Count,276,1,9.093,,1
S83098019,Killdeer,Charadrius vociferus,5793,1,US-IN,Porter,L1794311,Indiana Dunes NP--Great Marsh Trail,41.6784868,-86.9855417,2021-03-09,03:07 PM,eBird - Traveling Count,73,1,1.931,,1
S83105662,Killdeer,Charadrius vociferus,5793,4,US-IN,Porter,L1794311,Indiana Dunes NP--Great Marsh Trail,41.6784868,-86.9855417,2021-03-09,05:08 PM,eBird - Traveling Count,33,1,.193,,1
S88561951,Ruddy Turnstone,Arenaria interpres,5891,1,US-IL,DuPage,L1808867,Wood Dale Reservoir,41.9726752,-87.9885417,2021-05-19,04:28 PM,eBird - Traveling Count,153,1,3.412,,1,,"Continuing. Seen at north end of main reservoir, not the marshes to the west where it had been seen earlier in the day by some. Seen foraging along water's edge along with Least Sandpipers before taking off with a large group of them and taking a lap around the reservoir. Eventually it broke off and landed more on its own at the western edge of the reservoir. Roughly Killdeer-sized, scaly rufous back, gray cap, white head and belly with black markings across chest, shoulder, cheeks and neck. Strong white wingstripe in flight",,341551691 341551701 341551711
S86605001,Ruff,Calidris pugnax,5911,1,US-IL,DuPage,L1808867,Wood Dale Reservoir,41.9726752,-87.9885417,2021-04-28,04:08 PM,eBird - Traveling Count,107,1,2.494,,1,,Continuing. Male seen by several others,,332934291 332934331 332934381 332934391 332934421 332934431 332935481
S86683727,Ruff,Calidris pugnax,5911,1,US-IL,DuPage,L1808867,Wood Dale Reservoir,41.9726752,-87.9885417,2021-04-29,04:17 PM,eBird - Traveling Count,152,1,1.127,,1,,Continuing male seen by many,,332936641 332936651
S93698933,Stilt Sandpiper,Calidris himantopus,5916,3,US-IL,DuPage,L1808867,Wood Dale Reservoir,41.9726752,-87.9885417,2021-08-20,04:15 PM,eBird - Traveling Count,159,1,2.72,,1,,,,364018091 364018101 364018111 364018121
S89790921,Sanderling,Calidris alba,5922,3,US-NJ,Cape May,L197073,Stone Harbor Point,39.0317999,-74.7723111,2021-06-06,03:49 PM,eBird - Traveling Count,57,1,1.481,,2,,,,348947741 348947771
S93789394,Sanderling,Calidris alba,5922,2,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-08-27,06:16 AM,eBird - Traveling Count,91,1,1.706,,1
S88370195,Dunlin,Calidris alpina,5923,6,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-05-17,05:28 AM,eBird - Traveling Count,200,1,2.832,,1
S88894013,Dunlin,Calidris alpina,5923,2,US-IL,Cook,L161180,"Montrose Point, Lincoln Park, Chicago",41.9633833,-87.6344204,2021-05-24,05:28 AM,eBird - Traveling Count,256,1,3.83,,1,,,,341894921 341894931 341894941 341894951
